gen,nevals,time,min,avg
513,215,276.0632,24628.0,24688.236
514,210,276.606,24613.0,24673.788
515,206,277.1085,24607.0,24656.216
516,216,277.6496,24604.0,24641.804
517,209,278.1783,24587.0,24631.256
518,213,278.7022,24582.0,24622.02
519,215,279.2477,24546.0,24613.492
520,213,279.7564,24546.0,24602.98
521,214,280.2919,24531.0,24591.352
522,219,280.8395,24521.0,24578.012
523,213,281.3841,24496.0,24563.744
524,209,281.8917,24494.0,24546.84
525,213,282.4184,24477.0,24531.172
526,214,282.9449,24445.0,24515.84
527,217,283.5037,24445.0,24501.832
528,215,284.0289,24440.0,24489.912
529,218,284.5523,24419.0,24479.256
530,209,285.0759,24419.0,24464.752
531,212,285.5922,24384.0,24452.26
532,216,286.149,24393.0,24440.784
533,215,286.6884,24378.0,24429.0
534,213,287.2252,24360.0,24415.536
535,221,287.7693,24347.0,24402.752
536,216,288.3043,24325.0,24391.92
537,219,288.8564,24321.0,24381.388
538,213,289.3853,24320.0,24366.484
539,216,289.8968,24303.0,24352.76
540,219,290.4319,24299.0,24341.056
541,219,291.0206,24286.0,24329.748
542,214,291.5803,24280.0,24319.34
543,213,292.1077,24258.0,24310.252
544,209,292.6157,24253.0,24299.792
545,218,293.1472,24234.0,24287.748
546,214,293.6873,24215.0,24275.416
547,218,294.2278,24200.0,24263.264
548,213,294.7447,24188.0,24250.456
549,219,295.275,24174.0,24235.404
550,212,295.7873,24152.0,24219.508
551,211,296.3181,24127.0,24206.1
552,210,296.8579,24117.0,24186.872
553,214,297.392,24111.0,24172.608
554,211,297.9407,24103.0,24159.236
555,221,298.4901,24080.0,24142.636
556,213,299.0039,24079.0,24126.084
557,211,299.5213,24057.0,24111.436
558,222,300.0536,24035.0,24099.232
559,216,300.5701,24021.0,24084.78
560,212,301.0654,24005.0,24071.304
561,214,301.5887,23994.0,24059.368
562,218,302.1306,23958.0,24042.824
563,208,302.6455,23958.0,24023.436
564,216,303.1867,23948.0,24007.464
565,217,303.7311,23944.0,23992.676
566,215,304.2358,23938.0,23979.78
567,212,304.7554,23928.0,23969.044
568,203,305.2489,23907.0,23958.184
569,215,305.7758,23896.0,23945.996
570,208,306.2866,23881.0,23932.448
571,217,306.8249,23868.0,23920.004
572,218,307.3651,23853.0,23905.164
573,214,307.9143,23839.0,23890.756
574,213,308.4198,23834.0,23876.78
575,214,308.958,23821.0,23863.944
576,213,309.5037,23809.0,23851.88
577,214,310.036,23793.0,23841.364
578,201,310.5483,23786.0,23830.376
579,220,311.0869,23773.0,23821.58
580,219,311.6398,23770.0,23812.868
581,209,312.1662,23755.0,23802.42
582,220,312.6816,23755.0,23793.508
583,211,313.2024,23725.0,23785.76
584,216,313.7488,23725.0,23775.428
585,216,314.2784,23724.0,23765.08
586,217,314.8021,23704.0,23753.668
587,214,315.315,23697.0,23743.98
588,214,315.8253,23679.0,23733.256
589,215,316.3323,23679.0,23722.88
590,215,316.8591,23669.0,23713.396
591,211,317.4055,23659.0,23702.208
592,218,317.9218,23651.0,23692.532
593,212,318.4224,23644.0,23682.836
594,213,318.9502,23629.0,23672.884
595,217,319.5013,23622.0,23663.86
596,209,320.0047,23611.0,23654.744
597,214,320.5132,23586.0,23644.58
598,219,321.0599,23579.0,23634.336
599,210,321.5748,23570.0,23622.544
600,207,322.1119,23544.0,23612.592
601,211,322.843,23539.0,23596.64
602,221,323.3675,23518.0,23580.184
603,211,323.8678,23510.0,23564.028
604,212,324.3987,23483.0,23550.104
605,218,324.9168,23475.0,23539.212
606,218,325.455,23463.0,23529.256
607,213,325.9871,23451.0,23514.456
608,214,326.5105,23421.0,23502.248
609,216,327.0588,23402.0,23485.644
610,214,327.5942,23402.0,23467.6
