gen,nevals,time,min,avg
562,205,992.0101,31547.0,31640.68
563,213,993.7734,31542.0,31623.496
564,210,995.5152,31515.0,31601.34
565,213,997.2571,31476.0,31580.476
566,218,999.0283,31457.0,31558.584
567,205,1000.7349,31457.0,31537.236
568,210,1002.4717,31411.0,31517.964
569,210,1004.1883,31401.0,31494.592
570,215,1005.9482,31384.0,31471.476
571,214,1007.6939,31342.0,31449.804
572,214,1009.4256,31334.0,31429.116
573,214,1011.1751,31312.0,31409.08
574,212,1012.9431,31308.0,31387.192
575,214,1014.7075,31287.0,31369.896
576,217,1016.4797,31269.0,31346.908
577,213,1018.2062,31260.0,31330.192
578,216,1019.9614,31249.0,31311.192
579,210,1021.6786,31230.0,31291.388
580,210,1023.3936,31199.0,31274.884
581,217,1025.1608,31169.0,31255.532
582,213,1026.9056,31152.0,31237.36
583,219,1028.6882,31124.0,31219.836
584,220,1030.5091,31085.0,31197.5
585,213,1032.2769,31074.0,31172.568
586,211,1034.0281,31059.0,31149.708
587,204,1035.7459,31034.0,31125.42
588,207,1037.4264,31025.0,31099.632
589,212,1039.1774,30956.0,31077.256
590,217,1040.9414,30929.0,31054.0
591,209,1042.669,30901.0,31029.8
592,212,1044.4305,30901.0,31000.248
593,214,1046.1893,30875.0,30977.572
594,217,1047.9669,30864.0,30958.84
595,215,1049.7461,30814.0,30933.26
596,208,1051.4448,30814.0,30909.004
597,203,1053.1434,30751.0,30886.58
598,207,1054.9029,30751.0,30864.12
599,217,1056.665,30751.0,30839.096
600,211,1058.4203,30730.0,30814.82
601,214,1060.506,30685.0,30790.476
602,210,1062.2429,30668.0,30766.904
603,215,1064.0121,30651.0,30744.664
604,211,1065.7348,30639.0,30726.012
605,211,1067.4511,30616.0,30706.296
606,209,1069.1819,30579.0,30685.668
607,213,1070.944,30579.0,30661.76
608,212,1072.6968,30519.0,30639.544
609,211,1074.4328,30507.0,30619.116
610,210,1076.1631,30476.0,30593.364
611,217,1077.9052,30476.0,30571.508
612,215,1079.7082,30476.0,30547.312
613,208,1081.4068,30463.0,30530.032
614,215,1083.1338,30454.0,30514.176
615,211,1084.8625,30408.0,30496.108
616,211,1086.5805,30407.0,30479.724
617,218,1088.3898,30367.0,30464.208
618,203,1090.0922,30364.0,30442.98
