gen,nevals,time,min,avg
502,221,27.1924,24397.0,24488.904
503,213,27.2415,24388.0,24470.092
504,211,27.2852,24373.0,24448.924
505,215,27.3354,24341.0,24429.36
506,221,27.3863,24314.0,24409.04
507,215,27.4418,24312.0,24390.688
508,220,27.4952,24300.0,24372.092
509,218,27.5474,24260.0,24351.26
510,212,27.596,24258.0,24327.056
511,210,27.6441,24241.0,24307.172
512,212,27.6938,24212.0,24285.568
513,213,27.7579,24186.0,24266.888
514,213,27.8378,24155.0,24244.784
515,218,27.9047,24158.0,24224.432
516,208,27.9764,24113.0,24208.468
517,209,28.0247,24096.0,24188.524
518,214,28.0896,24068.0,24167.124
519,218,28.1489,24024.0,24150.212
520,210,28.2014,24024.0,24129.024
521,216,28.2526,24024.0,24103.328
522,214,28.3051,24001.0,24078.12
523,215,28.3546,23957.0,24054.936
524,206,28.4016,23939.0,24034.16
525,211,28.4621,23922.0,24012.82
526,214,28.5083,23915.0,23990.632
527,214,28.5748,23893.0,23968.428
528,217,28.632,23864.0,23948.028
529,218,28.6907,23842.0,23927.64
530,220,28.7441,23811.0,23908.236
531,215,28.7977,23794.0,23889.06
532,218,28.8475,23794.0,23867.36
533,219,28.8963,23751.0,23844.4
534,211,28.945,23740.0,23828.252
535,217,28.9937,23704.0,23809.78
536,216,29.0416,23692.0,23786.68
537,216,29.0862,23644.0,23767.768
538,214,29.1471,23636.0,23747.228
539,219,29.1949,23553.0,23720.336
540,210,29.2456,23553.0,23695.88
541,222,29.2983,23553.0,23671.16
542,205,29.3469,23527.0,23642.368
543,213,29.3951,23487.0,23616.024
544,220,29.4435,23482.0,23583.324
545,218,29.4931,23467.0,23559.168
546,214,29.5435,23392.0,23532.544
547,218,29.5964,23358.0,23501.656
548,215,29.6457,23358.0,23471.164
549,218,29.6959,23348.0,23446.728
550,220,29.7456,23266.0,23423.38
551,214,29.7932,23266.0,23396.2
552,218,29.844,23263.0,23367.856
553,213,29.8915,23242.0,23345.448
554,214,29.9399,23217.0,23323.044
555,206,29.9871,23190.0,23297.784
556,219,30.0371,23188.0,23278.64
557,213,30.0871,23158.0,23257.688
558,211,30.1348,23133.0,23230.448
559,217,30.1921,23088.0,23203.272
560,215,30.2405,23061.0,23177.428
561,217,30.2878,23036.0,23145.796
562,217,30.3383,23003.0,23118.072
563,212,30.3879,22996.0,23087.972
564,207,30.4347,22957.0,23064.608
565,215,30.4837,22948.0,23043.144
566,209,30.5317,22919.0,23017.372
567,216,30.5834,22917.0,22996.628
568,212,30.631,22896.0,22972.872
569,220,30.6781,22872.0,22952.74
570,215,30.7298,22817.0,22933.296
571,213,30.778,22817.0,22913.024
572,212,30.826,22815.0,22890.196
573,205,30.8724,22792.0,22871.14
574,209,30.921,22779.0,22852.5
575,216,30.9675,22754.0,22835.864
576,207,31.0178,22747.0,22815.632
577,217,31.067,22722.0,22797.168
578,212,31.1162,22703.0,22776.872
579,216,31.1641,22684.0,22759.508
580,216,31.213,22632.0,22742.684
581,215,31.2601,22632.0,22722.356
